node	x	y	z
628679	736875.825222	4775518.990522	0.000000
628684	736796.553732	4775516.893392	0.000000
628686	736183.666915	4775518.499691	0.000000
628693	736180.635015	4775471.226598	0.000000
628694	736311.703589	4775575.029504	0.000000
628697	736396.483345	4775389.284165	0.000000
628700	736404.041656	4775405.613607	0.000000
628703	736827.218574	4775327.972589	0.000000
628707	736412.525035	4775371.282112	0.000000
628715	736299.777046	4775789.152387	0.000000
628716	736283.465152	4775798.761292	0.000000
628719	736298.659391	4775860.433000	0.000000
628723	735896.960665	4776136.636730	0.000000
628727	736493.469332	4775746.230847	0.000000
628730	736535.816001	4775867.455124	0.000000
628733	736524.183411	4776056.681059	0.000000
628739	736975.623374	4775862.711650	0.000000
628740	736927.905833	4775877.977116	0.000000
628752	736356.727582	4775772.178925	0.000000
628753	736360.713146	4775705.389834	0.000000
628763	736320.255504	4775341.653388	0.000000
628768	736169.610348	4775342.739324	0.000000
628775	737457.100549	4775296.958515	0.000000
628780	737228.951369	4775496.762553	0.000000
628781	737265.708660	4775462.158963	0.000000
628782	737345.604261	4775381.031953	0.000000
628784	737333.019816	4775309.918823	0.000000
628788	737294.781879	4775384.934228	0.000000
628790	737236.893105	4775443.687813	0.000000
628791	737323.657392	4775356.961806	0.000000
628792	737260.950207	4775419.283664	0.000000
628801	737429.420775	4775274.645434	0.000000
628802	737382.151040	4775306.391581	0.000000
628804	737221.764370	4775396.026268	0.000000
628805	737225.216059	4775388.629608	0.000000
628806	737226.183219	4775386.595039	0.000000
628807	737243.816896	4775349.135555	0.000000
628809	737287.539880	4775300.552604	0.000000
628810	737181.997807	4775347.518955	0.000000
628811	737189.463719	4775390.821903	0.000000
628812	737198.661448	4775439.856014	0.000000
628813	737205.491180	4775477.076788	0.000000
628817	737356.352857	4775326.242507	0.000000
628821	737340.928423	4775375.598602	0.000000
628822	737223.892331	4775492.272221	0.000000
628831	737244.082689	4775394.667742	0.000000
628838	737203.041198	4775568.826912	0.000000
628839	737180.503165	4775670.697500	0.000000
628846	737235.021412	4775499.831415	0.000000
628847	737179.861333	4775791.054108	0.000000
628856	737214.472070	4775784.140919	0.000000
628858	737181.909657	4775827.041118	0.000000
628860	737244.103508	4775723.381130	0.000000
628861	737203.524551	4775907.697281	0.000000
628868	737184.606729	4775863.350925	0.000000
628872	737172.145071	4775845.393225	0.000000
628874	737150.601755	4775880.270549	0.000000
628875	737269.296628	4775677.311450	0.000000
628876	737263.540034	4775679.290555	0.000000
628879	737310.518539	4775515.101120	0.000000
628891	737239.687891	4775610.465316	0.000000
628895	737262.984459	4775578.395697	0.000000
628896	737264.892946	4775572.023949	0.000000
628899	737208.174563	4775675.184912	0.000000
628902	737199.092612	4775676.014284	0.000000
628904	737186.927341	4775729.642658	0.000000
628908	737291.276782	4775478.404551	0.000000
628909	737287.724331	4775513.284922	0.000000
628915	737252.974077	4775578.503299	0.000000
628917	737199.999851	4775735.668229	0.000000
628918	737337.468464	4775415.775036	0.000000
628923	737295.042751	4775934.265922	0.000000
628928	737244.636994	4775920.224869	0.000000
628938	737365.035381	4775861.745974	0.000000
628949	737468.475978	4775889.921776	0.000000
628958	737223.371732	4775932.350163	0.000000
628963	737233.830249	4775847.450192	0.000000
628967	737237.507567	4775849.957697	0.000000
628968	737534.380494	4775865.586253	0.000000
628970	737534.573988	4775887.398284	0.000000
628971	737236.087271	4775969.230981	0.000000
628977	737541.607105	4775926.661544	0.000000
628978	737402.656033	4775918.864300	0.000000
628986	737601.503224	4775946.372897	0.000000
629009	737346.277664	4775966.616607	0.000000
629022	737596.405876	4775930.839261	0.000000
629023	737556.073185	4775936.872844	0.000000
629024	737565.691285	4775937.018924	0.000000
629027	737569.039970	4775972.573386	0.000000
629030	737600.924376	4775957.605644	0.000000
629039	737581.136672	4775441.550625	0.000000
629040	737418.586791	4775372.597538	0.000000
629041	737577.680615	4775414.209757	0.000000
629043	737436.091380	4775302.131447	0.000000
629044	737622.167034	4775395.933717	0.000000
629045	737633.353172	4775882.834172	0.000000
629049	737286.725961	4775642.202305	0.000000
629057	737317.943605	4775630.023203	0.000000
629063	737578.659943	4775785.111687	0.000000
629071	737292.203653	4775802.546243	0.000000
629073	737460.277399	4775622.279876	0.000000
629074	737432.511321	4775627.995814	0.000000
629075	737331.610966	4775542.166018	0.000000
629078	737363.822154	4775561.389625	0.000000
629079	737596.315563	4775736.300793	0.000000
629083	737579.739838	4775534.972239	0.000000
629084	737532.980829	4775338.018794	0.000000
629094	737372.939899	4775445.297519	0.000000
629097	737353.505980	4775514.562378	0.000000
629100	737373.867981	4775522.810128	0.000000
629109	737453.088606	4775429.262634	0.000000
629110	737315.967295	4775632.723163	0.000000
629111	737301.907342	4775660.922015	0.000000
629115	737588.356358	4775872.581789	0.000000
629117	737595.865136	4775818.446934	0.000000
629118	737580.634952	4775800.458665	0.000000
629120	737534.473998	4775880.678638	0.000000
629121	737382.593101	4775516.086362	0.000000
629129	737641.044364	4775538.687335	0.000000
629131	737530.988611	4775424.225319	0.000000
629132	737598.042844	4775522.789187	0.000000
629135	737608.435211	4775681.737281	0.000000
629141	737408.592604	4775662.467285	0.000000
629144	737602.119777	4775397.826041	0.000000
629157	737343.933987	4775420.125373	0.000000
629158	737351.017762	4775408.585314	0.000000
629160	737418.078414	4775346.237864	0.000000
629167	737482.868553	4775640.913356	0.000000
629175	737409.002292	4775468.135756	0.000000
629176	737309.357283	4775651.496248	0.000000
629178	737426.081375	4775382.265519	0.000000
629179	737411.286491	4775632.838774	0.000000
629195	737539.508188	4775417.094273	0.000000
629196	737553.372196	4775418.422290	0.000000
629197	737548.807990	4775534.005836	0.000000
629198	737548.674975	4775557.941419	0.000000
629205	737610.876828	4775720.406957	0.000000
629212	737618.620854	4775881.664691	0.000000
629213	737408.284515	4775519.649422	0.000000
629221	737368.366975	4775621.848594	0.000000
629229	737452.172323	4775586.159619	0.000000
629242	737472.840427	4775538.809927	0.000000
629243	737474.649940	4775506.270687	0.000000
629249	737487.612626	4775436.602802	0.000000
629252	737517.508963	4775415.371738	0.000000
629253	737515.849463	4775411.077424	0.000000
629254	737511.441120	4775393.288419	0.000000
629255	737504.497647	4775386.986486	0.000000
629256	737472.899757	4775371.664302	0.000000
629257	737456.132177	4775363.619277	0.000000
629258	737331.425068	4775699.455208	0.000000
629259	737314.992487	4775743.850318	0.000000
629264	737253.591568	4775779.964490	0.000000
629266	737344.104510	4775618.446587	0.000000
629269	737518.274934	4775332.547308	0.000000
629270	737539.969602	4775679.885615	0.000000
629273	737427.977525	4775503.811551	0.000000
629277	737614.046067	4775401.443994	0.000000
629289	737482.456265	4775330.310248	0.000000
629291	737308.975490	4775667.383764	0.000000
629294	737311.981309	4775645.872176	0.000000
629297	737375.123963	4775530.270521	0.000000
629298	736738.227780	4775810.432336	0.000000
629300	736786.032667	4775778.100328	0.000000
629307	736386.176007	4775827.173022	0.000000
629308	736381.502775	4775828.000631	0.000000
629309	736377.644528	4775832.114461	0.000000
629315	736708.022494	4775677.085397	0.000000
629318	736909.246555	4775644.377407	0.000000
629319	736931.503586	4775607.700594	0.000000
629324	737081.664296	4775587.156037	0.000000
629325	737086.903065	4775578.742872	0.000000
629332	737166.254827	4775529.785828	0.000000
629341	737140.811729	4775314.507499	0.000000
629345	737205.865661	4775297.866935	0.000000
629347	737202.974185	4775316.802813	0.000000
629356	737512.318296	4775983.607036	0.000000
629357	737339.736028	4775744.889438	0.000000
629363	737172.469238	4775753.847122	0.000000
629364	737164.607756	4775747.469117	0.000000
629371	737285.077507	4775922.555038	0.000000
629382	737243.173250	4775797.659960	0.000000
629399	736702.270410	4776208.213956	0.000000
629402	736541.516057	4776189.791783	0.000000
629408	737237.384442	4775997.052479	0.000000
629410	737464.532710	4776058.355580	0.000000
629411	737440.410707	4776062.430284	0.000000
629413	737217.300318	4776108.960251	0.000000
629414	737215.415060	4776113.731614	0.000000
629415	737179.344718	4776129.389377	0.000000
629417	737055.285279	4776183.440587	0.000000
629418	737044.950905	4776207.188173	0.000000
629419	736897.669193	4776209.518919	0.000000
629428	737241.555324	4776018.391263	0.000000
629433	737096.528162	4775985.514550	0.000000
629434	736985.907447	4775964.900630	0.000000
629438	736979.097665	4776090.024177	0.000000
629456	736876.488926	4776057.425710	0.000000
629460	736916.652975	4776008.828401	0.000000
629466	736787.040298	4776070.997688	0.000000
629472	736981.784750	4775973.096893	0.000000
629473	736978.548695	4775978.054868	0.000000
629476	736944.247666	4775960.150293	0.000000
629478	737415.406692	4776066.329804	0.000000
629483	736671.642509	4776114.559611	0.000000
629484	737449.868077	4776101.344204	0.000000
629486	737418.328155	4776090.772044	0.000000
629498	737559.029931	4776005.660886	0.000000
629499	736814.220332	4776136.033877	0.000000
629500	736711.673560	4776056.127079	0.000000
629504	737467.793061	4776100.200509	0.000000
629509	736627.232913	4776124.504459	0.000000
629513	736896.520657	4775982.276265	0.000000
629519	736976.362016	4776013.305231	0.000000
629523	736923.751097	4775931.650649	0.000000
629532	736977.546347	4776152.705981	0.000000
629534	736971.609498	4776170.668748	0.000000
629536	737282.111009	4776099.339963	0.000000
629537	736964.094496	4776136.515580	0.000000
629538	736903.272002	4776171.852031	0.000000
629539	736898.678598	4776166.399585	0.000000
629541	736638.874439	4776164.938251	0.000000
629546	736701.991918	4776118.370815	0.000000
629551	737017.767797	4776141.138900	0.000000
629554	737006.590143	4776087.421607	0.000000
629564	736768.609629	4776169.297928	0.000000
629565	737583.980794	4776065.496899	0.000000
629568	737505.043667	4776040.163020	0.000000
629571	736591.069017	4776175.310291	0.000000
629572	736610.524600	4776169.958772	0.000000
629576	736978.410463	4776018.369044	0.000000
629577	736801.280914	4776190.469765	0.000000
629578	736818.960778	4776225.453917	0.000000
629579	736823.569149	4776232.352350	0.000000
629580	736613.698378	4776109.968729	0.000000
629581	737157.865524	4776021.895634	0.000000
629582	736899.392859	4776127.083953	0.000000
629583	737162.150254	4776001.785068	0.000000
629586	737015.389013	4776068.935667	0.000000
629587	736893.893959	4776094.224082	0.000000
629589	736926.570570	4776014.888399	0.000000
629593	736937.801513	4776067.095111	0.000000
629595	736985.814151	4776042.366324	0.000000
629596	736991.243360	4776020.961139	0.000000
629599	737008.845680	4775947.995846	0.000000
629600	736877.220657	4775988.988997	0.000000
629605	736780.812864	4776004.665539	0.000000
629606	737609.686082	4776037.037240	0.000000
629608	737008.005487	4776161.792986	0.000000
629609	736949.601610	4776144.885162	0.000000
629610	737214.012934	4776117.263290	0.000000
629611	736926.436935	4776158.246252	0.000000
629615	736838.950412	4776001.369727	0.000000
629619	736790.505273	4776068.827433	0.000000
629622	736827.122068	4776104.502647	0.000000
629623	736881.029412	4776179.785675	0.000000
629624	736861.147086	4776153.086622	0.000000
629626	736836.798874	4776164.872405	0.000000
629629	736770.245396	4776176.393308	0.000000
629630	736741.396668	4776176.536794	0.000000
629634	737156.212254	4776088.165544	0.000000
629636	736961.781315	4776158.996467	0.000000
629637	736957.583758	4776160.207145	0.000000
629638	736932.411650	4776170.373888	0.000000
629639	736919.971148	4776175.490149	0.000000
629642	736903.620611	4776208.013330	0.000000
629648	736768.259576	4776201.431924	0.000000
629650	736987.092461	4776049.660613	0.000000
629651	737016.086149	4776062.710790	0.000000
629652	737033.432467	4776070.474732	0.000000
629653	737047.052402	4776076.674756	0.000000
629656	737597.277457	4776062.257465	0.000000
629663	736906.610589	4776196.063792	0.000000
629664	736892.786640	4776200.898517	0.000000
629667	737277.946702	4776071.496491	0.000000
629671	736772.748781	4776223.259519	0.000000
629674	736908.159496	4776083.956181	0.000000
629676	737147.237494	4776061.800542	0.000000
629677	737122.625247	4776043.197903	0.000000
629679	736551.513273	4776112.303112	0.000000
629684	736702.981629	4776067.567376	0.000000
629687	736621.577951	4776107.373396	0.000000
629688	737329.761590	4776114.074975	0.000000
629689	737326.939048	4776094.273051	0.000000
629690	737324.038607	4776070.154070	0.000000
629691	736915.545755	4775961.198886	0.000000
629692	737488.008176	4776033.075843	0.000000
629700	737083.271685	4776091.644373	0.000000
629703	737088.692109	4776101.195418	0.000000
629705	737082.919420	4776101.306023	0.000000
629706	736843.539966	4776075.195143	0.000000
629707	736851.616663	4776090.853842	0.000000
629709	736851.494420	4776117.358238	0.000000
629710	736822.979961	4776135.315160	0.000000
629711	736818.220158	4776141.688030	0.000000
629715	736817.363112	4776169.645775	0.000000
629717	736713.547339	4776096.266378	0.000000
629718	736713.906329	4776119.251482	0.000000
629719	736732.107467	4776130.324543	0.000000
629726	736779.301967	4776075.387965	0.000000
629727	736770.958129	4776050.757863	0.000000
629729	736770.824318	4776026.924373	0.000000
629730	736773.418074	4776019.809084	0.000000
629733	736705.900138	4776036.779067	0.000000
629736	736691.545179	4776050.569112	0.000000
629738	736607.916182	4776137.355214	0.000000
629739	736601.567362	4776111.337953	0.000000
629740	736560.840402	4776177.652764	0.000000
629741	736552.853299	4776155.170267	0.000000
629742	737208.632626	4776066.282495	0.000000
629744	737024.247765	4776036.774935	0.000000
629745	737029.214515	4776037.347901	0.000000
629746	737038.067302	4776030.439170	0.000000
629747	737043.494403	4776021.521048	0.000000
629748	737050.492692	4776013.346960	0.000000
629750	737072.848097	4775999.613399	0.000000
629751	737087.884833	4775998.112521	0.000000
629752	737112.711042	4775995.106290	0.000000
629753	736784.087346	4776057.251645	0.000000
629754	736775.810334	4776061.667696	0.000000
629757	736701.156351	4776122.489334	0.000000
629759	737586.270889	4776084.657738	0.000000
629762	736763.801456	4776052.710974	0.000000
629765	736763.964374	4776176.597717	0.000000
629768	737044.908477	4776005.925190	0.000000
629771	737006.229127	4775966.307520	0.000000
629775	736715.639323	4776083.418291	0.000000
629781	736771.631710	4776217.182895	0.000000
629786	736780.607981	4776059.132300	0.000000
629789	736867.700080	4776167.569357	0.000000
629793	736880.329218	4776025.457428	0.000000
629797	736810.699451	4776210.422638	0.000000
629799	736889.374635	4776173.170483	0.000000
629803	737405.053510	4776064.601601	0.000000
629816	735783.611126	4776243.252436	0.000000
629821	735784.124998	4776325.219245	0.000000
629822	735788.560489	4776317.589159	0.000000
629825	735812.894665	4776260.432685	0.000000
629830	735894.750083	4776272.582444	0.000000
629835	735871.527154	4776261.804945	0.000000
629851	736036.308393	4776246.236768	0.000000
629854	736218.471205	4776205.944906	0.000000
629858	736172.182405	4776274.415194	0.000000
629860	736145.425730	4776279.103598	0.000000
629867	736188.104079	4776220.059567	0.000000
629868	736201.142996	4776215.051709	0.000000
629869	736307.443073	4776308.746374	0.000000
629875	736305.869524	4776272.576231	0.000000
629877	736306.194327	4776286.242032	0.000000
629883	736387.037752	4776209.363461	0.000000
629884	736379.880518	4776189.956678	0.000000
629886	736395.269604	4776252.058067	0.000000
629893	736379.329248	4776266.016107	0.000000
629894	736227.392684	4776246.872915	0.000000
629900	736324.281768	4776262.284143	0.000000
629904	736334.987225	4776247.733094	0.000000
629906	736338.609003	4776257.955005	0.000000
629907	736348.274796	4776293.371605	0.000000
629908	736397.716597	4776259.970935	0.000000
629914	735965.228329	4776246.911868	0.000000
629915	735810.155107	4776344.110550	0.000000
629919	736180.316287	4776479.892939	0.000000
629921	736203.200051	4776380.734173	0.000000
629929	736361.379124	4776286.242527	0.000000
629930	735895.544629	4776352.991256	0.000000
629931	736163.289068	4776403.424798	0.000000
629932	736139.514274	4776412.130488	0.000000
629933	736358.827242	4776345.042090	0.000000
629937	736364.110384	4776296.767162	0.000000
629940	735835.071830	4776336.065913	0.000000
629943	735878.600399	4776324.651235	0.000000
629946	735896.191919	4776288.132617	0.000000
629952	735922.998395	4776354.041347	0.000000
629955	735958.329302	4776428.818249	0.000000
629958	736003.082726	4776459.444388	0.000000
629964	736281.982987	4776371.233002	0.000000
629967	736345.664508	4776367.725100	0.000000
629968	736092.418979	4776430.780961	0.000000
629971	736247.241990	4776391.200205	0.000000
629972	736354.443740	4776439.515726	0.000000
629973	736059.796751	4776432.175352	0.000000
629980	735945.347104	4776414.314130	0.000000
629983	736093.609827	4776445.799917	0.000000
629985	736330.005893	4776354.528451	0.000000
629989	735885.825586	4776313.870895	0.000000
629991	736384.145741	4776364.911773	0.000000
629992	736353.491534	4776383.318908	0.000000
629995	736126.857729	4776466.799429	0.000000
629996	736049.541964	4776471.149257	0.000000
629999	736021.726328	4776477.269165	0.000000
630000	736067.472125	4776493.808606	0.000000
630001	736079.275202	4776471.533947	0.000000
630003	736261.316250	4776462.573698	0.000000
630004	736252.474323	4776442.408141	0.000000
630007	736249.460299	4776359.397959	0.000000
630008	736244.930859	4776379.833995	0.000000
630018	736193.729472	4776414.920428	0.000000
630019	736195.881381	4776432.530160	0.000000
630021	736348.505435	4776414.802812	0.000000
630022	736020.421804	4776488.120918	0.000000
630023	736018.204051	4776472.165769	0.000000
630025	735957.890130	4776301.442644	0.000000
630028	735928.522206	4776312.613002	0.000000
630029	735906.266006	4776335.593626	0.000000
630030	735924.969606	4776336.163028	0.000000
630031	736350.132191	4776312.416712	0.000000
630032	736301.037813	4776328.995053	0.000000
630033	736328.676696	4776351.035378	0.000000
630034	736282.718680	4776352.122127	0.000000
630035	736100.490723	4776379.566967	0.000000
630041	736372.117092	4776387.078092	0.000000
630042	736413.984415	4776384.593613	0.000000
630043	736256.765336	4776408.398262	0.000000
630044	736251.965910	4776393.365390	0.000000
630045	736180.010409	4776460.501360	0.000000
630046	736177.888428	4776437.088385	0.000000
630049	736168.298832	4776426.737656	0.000000
630050	736143.516652	4776431.127490	0.000000
630052	736021.636049	4776431.398908	0.000000
630053	736206.255823	4776454.794686	0.000000
630054	736199.676120	4776431.883285	0.000000
630055	736201.646780	4776424.623929	0.000000
630056	736214.516734	4776401.908299	0.000000
630065	735826.280767	4776337.707682	0.000000
630066	736114.269890	4776430.570355	0.000000
630070	736436.605493	4776275.963695	0.000000
630076	736502.660317	4776233.432709	0.000000
630077	736496.776395	4776238.399100	0.000000
630081	735925.144740	4776382.191834	0.000000
630083	735999.269550	4776382.722634	0.000000
630084	736122.690166	4776362.711713	0.000000
630086	736365.156633	4776201.021429	0.000000
630087	736134.011551	4776357.177250	0.000000
630091	736422.081945	4776263.162024	0.000000
630104	736645.016099	4776235.414750	0.000000
630110	736624.749651	4776272.583900	0.000000
630112	736680.971997	4776247.637730	0.000000
630115	736654.201298	4776259.517928	0.000000
630118	736603.605530	4776308.988758	0.000000
630119	736613.832526	4776331.715877	0.000000
630121	736705.971826	4776289.580675	0.000000
630122	736696.182736	4776267.858230	0.000000
630125	736567.313222	4776303.414997	0.000000
630127	736767.982868	4776234.268990	0.000000
630141	736899.538156	4776251.637452	0.000000
630142	736900.388352	4776235.377066	0.000000
630144	736845.792185	4776242.564715	0.000000
630145	736944.798284	4776259.881960	0.000000
630146	736960.045907	4776198.143196	0.000000
630149	736961.961386	4776263.058189	0.000000
630152	737061.636830	4776275.407812	0.000000
630155	736979.434200	4776266.934631	0.000000
630171	736007.474117	4776481.334653	0.000000
630178	736038.759175	4776498.785435	0.000000
630181	736007.507274	4776493.555916	0.000000
630183	735844.452191	4776553.839115	0.000000
630186	735897.770749	4776496.095700	0.000000
630188	735978.144415	4776471.412762	0.000000
630189	735974.639155	4776469.112044	0.000000
630190	735949.778233	4776452.717870	0.000000
630191	735954.904547	4776447.024311	0.000000
630195	735863.893001	4776390.379955	0.000000
630196	735871.299466	4776387.545046	0.000000
630197	735944.409645	4776476.004891	0.000000
630205	735761.560694	4776333.801308	0.000000
630206	735826.856341	4776422.111804	0.000000
630217	735700.225241	4776348.414950	0.000000
630224	735699.267424	4776386.487552	0.000000
630228	735643.004360	4776502.339983	0.000000
630229	735697.233059	4776502.591301	0.000000
630236	735781.395248	4776448.904595	0.000000
630239	735834.605683	4776394.526081	0.000000
630240	735839.795213	4776393.126671	0.000000
630244	735984.210942	4776467.508620	0.000000
630247	735939.689540	4776464.077312	0.000000
630248	735871.706512	4776413.222440	0.000000
630249	735888.739967	4776425.320271	0.000000
630252	735919.146646	4776457.573205	0.000000
630258	735834.806411	4776447.838860	0.000000
630261	735688.262629	4776502.358991	0.000000
630268	735811.417222	4776480.276412	0.000000
630271	735789.177325	4776557.931409	0.000000
630283	736399.753100	4776462.758384	0.000000
630284	736324.054162	4776461.112272	0.000000
630289	736352.111322	4776451.799571	0.000000
630296	736715.647878	4776285.224257	0.000000
630297	736779.763461	4776254.715269	0.000000
630303	736662.875907	4776384.934301	0.000000
630307	736788.378471	4776341.434407	0.000000
630308	736629.611726	4776516.300359	0.000000
630324	736770.409878	4776300.224548	0.000000
630325	736794.814803	4776405.249788	0.000000
630337	736549.472720	4776482.017906	0.000000
630338	736717.917000	4776293.086614	0.000000
630340	736727.752659	4776318.157651	0.000000
630342	736777.857808	4776320.375811	0.000000
630343	736783.051708	4776262.557451	0.000000
630346	736786.513331	4776302.707493	0.000000
630347	736812.774716	4776277.111020	0.000000
630349	736828.910046	4776332.623580	0.000000
630357	736797.285404	4776362.270181	0.000000
630370	736784.382476	4776363.823508	0.000000
630373	736805.083344	4776398.845875	0.000000
630374	736845.396465	4776498.797587	0.000000
630376	736868.920062	4776328.509492	0.000000
630377	736910.344933	4776318.618231	0.000000
630378	736927.461207	4776314.932080	0.000000
630379	736968.447422	4776306.649349	0.000000
630380	737017.421680	4776297.810608	0.000000
630382	736860.596408	4776245.158362	0.000000
630388	736872.833925	4776343.667795	0.000000
630389	736989.446656	4776343.850985	0.000000
630402	737134.696141	4776362.156129	0.000000
630406	736845.638428	4776316.881444	0.000000
630407	736951.001869	4776339.968313	0.000000
630410	736836.388007	4776304.762398	0.000000
630415	737000.853513	4776300.492608	0.000000
630416	736831.082728	4776276.412660	0.000000
630422	736858.469154	4776251.978485	0.000000
630427	736928.882635	4776323.265440	0.000000
630430	736870.787151	4776333.867200	0.000000
630433	737076.881267	4776380.849725	0.000000
630434	737324.804010	4776198.443623	0.000000
630436	737270.820395	4776232.013475	0.000000
630437	737230.134114	4776253.892853	0.000000
630438	737200.429303	4776271.150771	0.000000
630440	737217.984404	4776129.110242	0.000000
630443	737085.322977	4776192.691211	0.000000
630444	737096.000741	4776247.403186	0.000000
630453	737174.122936	4776233.819393	0.000000
630455	737139.722046	4776197.285169	0.000000
630462	737183.943834	4776183.623200	0.000000
630467	737110.024521	4776237.294088	0.000000
630468	737105.987011	4776228.280363	0.000000
630475	737063.421434	4776183.312070	0.000000
630478	737201.213882	4776162.652318	0.000000
630479	737265.264484	4776178.135417	0.000000
630481	737193.995535	4776183.239015	0.000000
630484	737253.615277	4776153.011492	0.000000
630486	737202.648808	4776207.357917	0.000000
630487	737163.148877	4776153.677914	0.000000
630489	737213.366505	4776159.261168	0.000000
630492	737202.392085	4776228.553760	0.000000
630493	737172.709947	4776244.222510	0.000000
630494	737162.354115	4776186.597157	0.000000
630496	737244.612686	4776134.484565	0.000000
630500	737165.642270	4776135.873477	0.000000
630501	737321.309472	4776242.421742	0.000000
630502	737312.715298	4776237.919431	0.000000
630506	737301.150382	4776234.025373	0.000000
630508	737053.949285	4776207.100745	0.000000
630510	737074.197037	4776270.362692	0.000000
630511	737054.475152	4776225.955334	0.000000
630513	737160.560710	4776270.475401	0.000000
630515	737079.852420	4776220.199468	0.000000
630516	737512.383501	4776097.283705	0.000000
630522	737430.234782	4776151.776650	0.000000
630524	737480.841894	4776145.944626	0.000000
630525	737487.866215	4776144.287873	0.000000
630528	737474.828576	4776146.413459	0.000000
630535	737352.013838	4776133.741567	0.000000
630536	737354.646767	4776158.284918	0.000000
630537	737494.493254	4776200.349607	0.000000
630543	737447.682166	4776179.549142	0.000000
630548	737339.761311	4776196.406828	0.000000
630549	737532.885460	4776149.870322	0.000000
630550	737516.125962	4776145.394626	0.000000
630551	737503.557694	4776142.232519	0.000000
630552	737486.433505	4776137.933225	0.000000
630555	737565.608304	4776188.449768	0.000000
630561	737492.827119	4776139.412437	0.000000
630563	737516.654732	4776176.058330	0.000000
630566	737332.107629	4776168.630855	0.000000
630579	737361.438567	4776231.409434	0.000000
630590	737230.755390	4776368.100075	0.000000
630598	737220.818269	4776300.337085	0.000000
630599	737290.425003	4776254.000663	0.000000
630609	737221.254061	4776302.565019	0.000000
630610	737498.216536	4776258.834328	0.000000
630618	737189.113153	4776362.214475	0.000000
630628	737151.363682	4776427.584483	0.000000
630638	737363.531762	4776538.223869	0.000000
630639	737384.393353	4776433.293089	0.000000
630640	737243.499759	4776473.655738	0.000000
630644	737379.775396	4776455.938316	0.000000
630645	737196.348811	4776526.355736	0.000000
630646	737198.409422	4776429.432499	0.000000
630647	737610.862414	4776455.426877	0.000000
630655	737493.217469	4776409.117859	0.000000
630658	737495.890786	4776420.085843	0.000000
630662	737382.722548	4776441.029657	0.000000
630664	737197.015695	4776454.736343	0.000000
630678	737237.941088	4776408.858283	0.000000
630685	737584.125467	4776330.468209	0.000000
630689	737519.047800	4776341.243753	0.000000
630702	735731.101724	4776062.427605	0.000000
630703	735704.752029	4776313.868236	0.000000
630706	735719.538465	4776296.710964	0.000000
630709	735755.524425	4776304.082021	0.000000
630714	736153.490276	4776668.403501	0.000000
630743	736404.722019	4778312.693647	0.000000
630772	734464.546096	4778086.078715	0.000000
630775	734089.799554	4778614.327459	0.000000
630776	734052.814270	4778622.630229	0.000000
630778	734160.889176	4778594.821454	0.000000
630782	733947.323443	4778335.425210	0.000000
630783	734059.096388	4778259.117660	0.000000
630784	734055.645977	4778238.161918	0.000000
630787	734056.677443	4778244.412933	0.000000
630788	733949.755483	4778256.296281	0.000000
630793	734287.801653	4777955.731611	0.000000
630795	735376.939604	4777911.163026	0.000000
630799	736282.369955	4778283.119410	0.000000
630831	736592.241566	4785250.869976	0.000000
630832	736590.192666	4785292.441442	0.000000
630833	736587.852059	4785344.966649	0.000000
630834	736585.508820	4785399.437693	0.000000
630835	736093.844821	4783796.972116	0.000000
630838	736101.629739	4783644.683197	0.000000
630839	736098.064674	4783675.404859	0.000000
630840	736028.858241	4783795.517185	0.000000
630846	736069.600085	4784139.744536	0.000000
630847	736027.521822	4783654.842957	0.000000
630849	736018.035634	4783730.726570	0.000000
630851	736590.729946	4783593.827053	0.000000
630852	736592.312985	4783601.432276	0.000000
630853	736483.124803	4783442.540228	0.000000
630855	736216.243710	4783311.141921	0.000000
630856	736192.653805	4783297.602122	0.000000
630857	736143.937255	4783270.702952	0.000000
630859	737963.898368	4786580.017096	0.000000
630864	737294.443615	4785099.431192	0.000000
630865	737348.024822	4786216.448274	0.000000
630866	736997.859892	4785510.486022	0.000000
630867	736610.591642	4784260.489304	0.000000
630868	737395.863820	4786271.916163	0.000000
630869	737389.170650	4786271.371017	0.000000
630878	736586.092669	4785685.186487	0.000000
630879	736585.249270	4785691.183941	0.000000
630882	736556.324049	4785573.332824	0.000000
630883	736554.817573	4785583.888467	0.000000
630894	737157.177813	4784736.545156	0.000000
630914	737059.053323	4784778.524756	0.000000
630915	737050.597040	4784737.243053	0.000000
630916	737051.551677	4784751.642870	0.000000
630918	737054.298581	4784774.155771	0.000000
630924	736465.062593	4783436.252475	0.000000
630925	736336.197131	4783506.663742	0.000000
630935	736394.551863	4783462.256479	0.000000
630936	736366.613007	4783396.581222	0.000000
630938	736413.469469	4783655.859618	0.000000
630940	736462.869688	4783832.008693	0.000000
630943	736509.124818	4783830.069876	0.000000
630944	736421.693996	4783613.124111	0.000000
630945	736438.901891	4783587.546928	0.000000
630948	736431.910478	4783596.911160	0.000000
630954	736419.590233	4783642.740075	0.000000
630957	736350.906738	4783551.107978	0.000000
630960	736355.699734	4783560.270199	0.000000
630963	736358.124973	4783470.331012	0.000000
630966	736424.771593	4783506.550529	0.000000
630967	736431.085907	4783488.100352	0.000000
630984	736351.753296	4783436.795603	0.000000
630985	736397.816942	4783547.467508	0.000000
630986	736390.900012	4783542.979468	0.000000
630988	736389.755244	4783671.937053	0.000000
